load_id,pickup,delivery,distance,D,F,R,weight,market_index,quote_signal,posted_rate
TR-012923,2343.52,2347.42,959.1,1,0,0,17709,0.96524,1.81558,656.75
TR-012924,2399.97,2422.44,358.1,1,0,0,25078,1.00406,2.29918,809.81
TR-012925,2391.87,2436.78,257.1,0,0,1,35954,1.03138,2.74112,140.36
TR-012926,2341.75,2415.37,2933.1,1,0,0,29308,1.0143,1.76817,5191.63
TR-012927,2428.65,2340.21,3299.7,0,0,1,33264,0.99472,2.09205,6856.28
TR-012928,2324.76,2341.75,1235.7,0,0,1,20615,1.00241,2.12613,2662.9
TR-012929,2362.9,2347.42,680.4,0,1,0,22745,0.99899,2.18787,1484.26
TR-012930,2437.61,2330.21,465.2,1,0,0,37309,1.03053,2.28508,1053.85
TR-012931,2398.95,2373.98,1797.8,1,0,0,19136,0.96122,1.90479,3388.96
TR-012932,2360.34,2341.75,1895.5,1,0,0,29627,1.04185,1.84053,3480.23
TR-012933,2337.42,2372.39,421.8,1,0,0,40787,1.00711,2.44178,1020.38
TR-012934,2341.23,2384.81,1030.9,1,0,0,32530,0.96293,1.97742,2013.49
TR-012935,2292.95,2371.44,1716.3,0,0,1,37297,0.95511,2.25578,3938.52
TR-012936,2384.81,2341.23,1037.4,0,0,1,34510,0.99443,2.31522,2384.96
TR-012937,2405.63,2285.72,425.6,0,0,1,46030,0.97866,2.66378,1140.06
TR-012938,2330.21,2384.81,2477.7,1,0,0,18393,1.00826,1.7325,4335.04
TR-012939,2384.81,2495.5,792.3,0,0,1,29972,1.04762,2.34806,1845
TR-012940,2384.81,2330.21,2488.7,0,0,1,33757,1.01477,2.07971,5146.65
TR-012941,2381.28,2402.48,739.3,1,0,0,24739,0.9904,2.17398,1590.38
TR-012942,2386.75,2422.44,284.7,1,0,0,38805,0.97689,2.46045,698.24
TR-012943,2415.37,2343.52,2430.3,1,0,0,30910,1.02199,1.88801,4492.3
TR-012944,2360.48,2435.65,755.2,1,0,0,27028,1.00081,2.09167,1596.77
TR-012945,2381.78,2300.56,797.7,1,0,0,42154,1.02263,2.1131,1690.18
TR-012946,2398.95,2330.21,1430.2,1,0,0,21316,0.99761,1.87556,2720.25
TR-012947,2435.65,2330.56,2142.7,1,0,0,35173,0.99565,1.90903,4047.96
TR-012948,2292.95,2340.21,487.7,0,1,0,31940,1.02537,2.40808,1165.36
TR-012949,2381.78,2347.32,670.3,0,0,1,33637,1.05048,2.49735,1676.79
TR-012950,2343.52,2417.11,626.5,0,0,1,27506,1.03295,2.39196,1504.24
TR-012951,2372.24,2417.11,748.1,0,0,1,21622,1.01241,2.22699,1669.43
TR-012952,2421.42,2422.44,908,1,0,0,24923,1.0382,2.11586,1875.76
TR-012953,2341.75,2341.23,1312.4,1,0,0,34418,1.05883,2.01231,2683.26
TR-012954,2379.67,2435.65,1050.6,1,0,0,45796,1.04386,2.13675,2248
TR-012955,2386.75,2287.47,810.6,1,0,0,17924,1.02984,2.03565,569.32
TR-012956,2379.67,2285.72,1053.8,0,1,0,47028,0.95768,2.32133,2467.45
TR-012957,2287.47,2364.24,730.5,1,0,0,34059,0.99977,2.18618,1619.1
TR-012958,2287.47,2371.34,1733.7,1,0,0,27039,1.00294,1.82374,3118.81
TR-012959,2340.21,2324.76,2141.6,0,0,1,29588,1.01199,2.11361,4563.09
TR-012960,2379.67,2343.52,1289,1,0,0,38804,1.023,2.05573,2673.27
TR-012961,2415.37,2285.72,2179.5,1,0,0,29596,0.97339,1.7932,3935.4
TR-012962,2347.32,2363.22,1475.5,0,1,0,28469,1.00304,2.15439,3201.29
TR-012963,2341.75,2278.07,2431,1,0,0,23551,1.03531,1.77142,4335.98
TR-012964,2422.44,2341.23,725.6,1,0,0,26933,1.07546,2.15187,1566.8
TR-012965,2287.47,2384.81,1252.1,0,0,1,29935,1.04449,2.2779,2875.35
TR-012966,2363.22,2341.75,2962,1,0,0,25110,1.04951,1.75025,5243.76
TR-012967,2415.37,2330.21,276.8,1,0,0,31873,1.04756,2.48858,687.6
TR-012968,2341.75,2405.63,1065.6,1,0,0,30982,1.00299,1.98915,2127.69
TR-012969,2360.34,2371.34,2141.2,0,0,1,27342,1.01601,2.07872,4430.19
TR-012970,2435.25,2300.56,689,0,1,0,15513,1.02363,2.24016,1560.22
TR-012971,2421.42,2345.88,1465.7,0,1,0,25922,0.96182,2.12968,3105.03
TR-012972,2278.07,2435.65,1769.2,0,1,0,41725,1.04389,2.2715,3999.87
TR-012973,2341.75,2399.97,818.2,1,0,0,37941,1.04906,2.08233,1705.09
TR-012974,2405.63,2381.28,411.8,0,0,1,27495,1.05515,2.6487,1079.42
TR-012975,2347.32,2405.63,486.7,1,0,0,43802,1.06155,2.39475,1173.85
TR-012976,2381.28,2373.98,1728.5,1,0,0,27645,1.01711,1.81138,3174.11
TR-012977,2324.76,2422.44,455.1,0,0,1,35742,0.99337,2.54933,1175.26
TR-012978,2337.42,2319.61,1097.1,0,0,1,31485,1.00425,2.273,2500.43
TR-012979,2398.95,2372.39,324.3,1,0,0,44062,1.07549,2.52688,814.11
TR-012980,2363.22,2341.75,2872.1,1,0,0,32912,1.00838,1.8269,5242.77
TR-012981,2285.72,2371.44,404.7,0,1,0,42880,,2.57299,1058.15
TR-012982,2341.23,2362.9,1082.7,0,1,0,31059,1.00398,2.14184,2323.17
TR-012983,2363.22,2360.37,2160.3,1,0,0,26631,1.06544,1.82939,4001.72
TR-012984,2363.22,2381.28,1782.6,0,1,0,29392,1.01292,2.05409,3654.72
TR-012985,2340.21,2422.44,2210.2,0,1,0,28550,1.0133,2.01247,4505.54
TR-012986,2421.42,2415.37,1369.3,0,1,0,47138,1.04228,2.35602,3189.17
TR-012987,2437.61,2319.61,2077.9,1,0,0,23440,1.0621,1.77143,3728.31
TR-012988,2268.79,2341.23,429.3,0,1,0,23376,1.03502,2.5035,1073.35
TR-012989,2379.67,2341.23,852.3,0,1,0,25478,1.01083,2.42389,2038.95
TR-012990,2415.59,2341.75,1433.2,1,0,0,41332,1.06002,2.00946,2881.78
TR-012991,2287.47,2399.97,999.1,1,0,0,47500,0.97725,2.07742,2079.62
TR-012992,2372.39,2428.65,1282,1,0,0,25894,1.10642,1.89871,2443.16
TR-012993,2364.24,2415.59,631,0,0,1,35492,0.96322,2.59211,1617.67
TR-012994,2287.47,2300.56,1088,1,0,0,33839,1.02275,2.11217,2248.99
TR-012995,2415.59,2405.63,364.3,1,0,0,23510,1.02045,2.37393,854.64
TR-012996,2386.75,2287.47,817.9,0,1,0,42613,1.01557,2.39204,1953.21
TR-012997,2268.79,2319.61,986.5,1,0,0,34298,1.01893,1.98509,1981.46
TR-012998,2436.78,2330.21,1975,0,1,0,23735,1.01801,2.07557,4055.19
TR-012999,2381.28,2399.97,392.3,1,0,0,34120,1.0216,2.29348,906.46
TR-013000,2337.42,2343.52,503,0,0,1,38127,1.01678,2.61253,1302.88
TR-013001,2381.28,2417.11,1124.4,1,0,0,28438,1.02504,1.91366,2160.24
TR-013002,2363.52,2393.75,378.2,1,0,0,23297,1.01436,2.25616,859.7
TR-013003,2330.56,2372.39,1694.4,1,0,0,42490,0.99597,1.99332,3378.44
TR-013004,2347.32,2347.42,1001,1,0,0,34048,1.03492,2.03428,2045.63
TR-013005,2400.16,2345.35,2372.7,0,1,0,26130,0.99789,1.98618,4702.4
TR-013006,2360.48,2352.86,2134.8,1,0,0,18030,1.0131,1.88282,3982.98
TR-013007,2330.21,2405.2,951.9,0,0,1,32324,1.02377,2.38541,2267.32
TR-013008,2330.21,2360.37,1993,0,0,1,38393,0.954,2.23497,4504.71
TR-013009,2381.28,2405.63,397.6,1,0,0,30371,0.98948,2.28135,910.13
TR-013010,2381.78,2421.42,1018.1,0,0,1,45816,0.99256,2.44415,2494.31
TR-013011,2347.42,2495.5,489.7,0,1,0,30170,0.95981,2.42039,1191.97
TR-013012,2364.24,2405.63,256.5,1,0,0,33357,1.00426,2.49324,649.5
TR-013013,2393.75,2415.37,1687.1,0,1,0,25998,1.02629,2.00805,3408.06
TR-013014,2371.44,2364.24,214.3,0,0,1,10352,1.05838,2.82631,597.26
TR-013015,2327.6,2319.61,903.5,1,0,0,25013,1.03911,1.96608,1798.95
TR-013016,2435.25,2324.76,462.7,0,1,0,32502,1.00258,2.51641,1162.82
TR-013017,2268.79,2300.56,656.4,1,0,0,21109,1.01817,2.08846,1355.5
TR-013018,2437.61,2343.52,1989.6,1,0,0,26229,1.04908,1.84522,3724.53
TR-013019,2343.52,2399.97,701.5,1,0,0,27743,1.05218,1.99752,1384.49
TR-013020,2363.52,2300.56,605.9,1,0,0,32776,0.99577,2.15982,1307.41
TR-013021,2285.72,2437.61,1638.2,1,0,0,25066,1.05406,1.91749,3095.38
TR-013022,2292.95,2324.76,1664,1,0,0,33803,0.99095,2.01243,3318.68
TR-013023,2330.21,2285.72,1965.6,1,0,0,47500,1.013,1.90435,3723.78
TR-013024,2300.56,2330.56,2493.7,1,0,0,24612,1.04383,1.82081,4460.29
TR-013025,2435.25,2319.61,792.8,1,0,0,29351,1.05538,1.94712,1542.7
TR-013026,2381.28,2422.44,349.9,1,0,0,7176,0.99751,2.20487,752.45
TR-013027,2347.42,2363.22,1973.4,1,0,0,39300,1.0004,1.95434,3796.86
TR-013028,2400.16,2324.76,2006.4,1,0,0,8236,1.02371,1.82029,3679.78
TR-013029,2386.75,2278.07,1790.9,0,0,1,31566,1.00735,2.20589,3872.57
TR-013030,2341.23,2363.22,2107.3,1,0,0,29908,1.01995,1.82561,3875.88
TR-013031,2399.97,2341.75,806.9,1,0,0,28847,1.01267,1.98998,1616.72
TR-013032,2287.47,2437.61,1243.4,0,0,1,29378,1.00414,2.2911,2867.12
TR-013033,2368.14,2421.42,1735.2,1,0,0,22871,1.01013,1.85836,3239.28
TR-013034,2324.76,2391.87,817.9,1,0,0,28326,1.02297,2.07785,1673.59
TR-013035,2421.42,2368.14,1741.6,0,0,1,33281,1.00646,2.20061,3869.1
TR-013036,2402.48,2363.52,685.6,1,0,0,30411,1.03101,2.12945,1458.31
TR-013037,2405.63,2364.24,254.8,0,0,1,9976,0.99562,2.67288,673.29
TR-013038,2372.39,2405.63,122.4,1,0,0,20815,1.04927,2.76887,336.66
TR-013039,2371.34,2495.5,1180.6,0,1,0,23674,1.02702,2.08448,2495.14
TR-013040,2393.75,2405.63,303.2,0,1,0,29400,0.99686,2.76971,839.02
TR-013041,2343.52,2379.67,1311.7,0,0,1,37894,1.03322,2.30939,3068.39
TR-013042,2495.5,2415.37,1937.7,0,0,1,33583,0.99934,2.18436,4216.14
TR-013043,2422.44,2319.61,789.4,1,0,0,32308,1.01765,1.99329,1572
TR-013044,2435.65,2372.39,427.2,0,1,0,34408,1.01876,2.57409,1102.4
TR-013045,2319.61,2324.76,1159.8,0,1,0,42342,1.03167,2.3086,2661.36
TR-013046,2360.34,2386.75,1179.3,0,0,1,47500,1.01321,2.38015,2824.58
TR-013047,2405.2,2386.75,1246.9,0,0,1,36547,1.01159,2.3781,2997.08
TR-013048,2436.78,2360.34,1396.8,1,0,0,29323,0.97982,1.92118,2682.48
TR-013049,2330.56,2417.11,2786.7,1,0,0,27280,0.97958,1.81786,5055.81
TR-013050,2417.11,2376.18,275.4,0,0,1,18752,1.04268,2.61736,725.36
TR-013051,2363.22,2341.75,2824.6,1,0,0,41821,1.04347,1.88718,5300.11
TR-013052,2363.22,2428.65,2920.9,0,1,0,22427,1.03797,1.92102,5548.39
TR-013053,2364.24,2384.81,555.4,1,0,0,44052,1.05667,2.14448,1190.13
TR-013054,2398.95,2278.07,1208.7,0,1,0,21423,1.05955,2.30615,2769.05
TR-013055,2402.48,2363.52,690.3,1,0,0,28012,1.02149,2.11779,1483.13
TR-013056,2362.03,2324.76,2265.1,1,0,0,45872,1.04409,1.9984,4590.31
TR-013057,2363.22,2381.28,1684.7,0,0,1,40480,0.99724,2.23987,3737.09
TR-013058,2415.37,2330.21,284,1,0,0,26655,1.025,2.42465,684.54
TR-013059,2422.44,2362.03,2229,1,0,0,32615,1.01305,1.81562,4120.24
TR-013060,2287.47,2362.03,2054.1,0,0,1,20828,1.04338,2.1446,4452.43
TR-013061,2345.35,2402.48,1117.6,0,1,0,30050,1.00349,2.20132,2473.2
TR-013062,2436.78,2341.23,1264.9,1,0,0,13947,1.02412,1.82546,2347.3
TR-013063,2399.97,2360.48,840,0,0,1,47500,1.02885,2.3018,1928.7
TR-013064,2286.31,2345.35,1040.3,1,0,0,24993,1.06255,1.96186,8549.6
TR-013065,2304.9,2324.52,690,1,0,0,27913,1.00576,1.94794,1372.55
TR-013066,2347.42,2381.28,464.2,0,0,1,28941,1.04768,2.38377,1130.06
TR-013067,2347.42,2341.75,1039.1,1,0,0,31307,0.97825,1.94145,1989.93
TR-013068,2415.37,2319.61,2851.1,1,0,0,24561,0.98768,1.71231,4762.66
TR-013069,2393.75,2360.34,602.3,1,0,0,31838,1.03411,2.17681,1321.58
TR-013070,2376.18,2421.42,1856.1,1,0,0,28209,0.99379,1.95645,3655.59
TR-013071,2415.59,2345.88,1109.9,1,0,0,32924,1.00967,2.00211,2236.33
TR-013072,2379.67,2341.23,881,1,0,0,36157,0.99702,2.19401,1941.95
TR-013073,2363.22,2352.86,855.1,0,1,0,43854,1.03004,2.3057,1976.38
TR-013074,2343.52,2332,1390.9,0,1,0,39733,1.01275,2.2479,3156.16
TR-013075,2345.88,2400.16,2743.2,0,0,1,35746,1.02985,2.1178,5753.11
TR-013076,2373.98,2436.78,1976.9,1,0,0,13980,0.99167,1.71944,3430.41
TR-013077,2368.14,2347.32,1466.9,0,0,1,30624,1.07307,2.19381,1246.04
TR-013078,2415.37,2405.63,1949.7,1,0,0,32918,1.04217,1.94359,3726.67
TR-013079,2400.16,2386.75,2358.9,0,0,1,33145,1.03226,2.19233,5106.74
TR-013080,2422.44,2379.67,898.8,0,1,0,24116,1.03732,2.31701,2082.11
TR-013081,2421.42,2324.76,619.6,1,0,0,38849,1.02311,2.30244,1425.32
TR-013082,2400.16,2402.48,1543.9,0,0,1,32436,1.05125,2.23291,3446.53
TR-013083,2371.34,2417.11,409.1,0,0,1,33370,0.99738,2.46666,1012.84
TR-013084,2436.78,2292.95,1843.5,1,0,0,34213,1.06642,1.9132,3475.77
TR-013085,2417.11,2393.75,1255.8,0,1,0,27384,0.99492,2.03777,2593.37
TR-013086,2345.35,2341.75,768.8,1,0,0,23706,1.00478,1.97052,1505.02
TR-013087,2324.76,2347.32,469.1,0,1,0,29131,1.08114,2.68091,1249.25
TR-013088,2391.87,2422.44,415.6,0,0,1,44932,0.96112,2.69533,1108.95
TR-013089,2362.9,2405.2,1687.6,0,0,1,38490,1.0342,2.24136,3754.88
TR-013090,2436.78,2332,1409.2,0,0,1,30909,1.082,2.28876,3211.55
TR-013091,2300.56,2287.47,1073.3,0,0,1,30972,1.01239,2.31205,2517.8
TR-013092,2360.37,2363.52,281.5,1,0,0,28605,1.037,2.39565,673.65
TR-013093,2363.22,2360.48,2843,0,0,1,33014,0.9852,2.10513,5974.28
TR-013094,2352.86,2371.44,1136.5,1,0,0,19224,1.03542,1.94918,2199.33
TR-013095,2304.9,2364.24,569.2,1,0,0,23014,0.9982,1.96408,1116.52
TR-013096,2417.11,2371.34,420.3,0,1,0,34056,1.01731,2.42404,1020.84
TR-013097,2381.78,2363.52,421.3,1,0,0,41818,1.03336,2.35876,1001.55
TR-013098,2287.47,2402.48,179.6,1,0,0,30244,1.04292,2.76593,496.03
TR-013099,2324.76,2292.95,1692.7,1,0,0,46048,0.98694,1.97029,3321.34
TR-013100,2428.65,2345.35,938.2,0,1,0,28978,1.02287,2.1088,2008.42
TR-013101,2362.03,2368.14,2979.4,1,0,0,14275,1.0129,1.70094,5044.58
TR-013102,2330.21,2372.39,1617.2,1,0,0,40008,1.02858,1.94741,3167.04
TR-013103,2345.35,2391.87,338.3,0,1,0,33713,0.99894,2.56214,873.23
TR-013104,2287.47,2319.61,1412.9,1,0,0,35728,0.99448,1.97311,2780.48
TR-013105,2347.42,2402.48,1204,0,1,0,33899,0.94548,2.23997,2686.94
TR-013106,2376.18,2386.75,849,0,0,1,24633,1.01276,2.31578,1960.45
TR-013107,2400.16,2422.44,2105.3,1,0,0,19149,0.99798,1.76571,3680.96
TR-013108,2360.37,2286.31,687.1,1,0,0,18753,0.98516,2.1289,1450.9
TR-013109,2341.75,2422.44,949.6,1,0,0,35744,1.10096,2.06495,1953.5
TR-013110,2330.21,2495.5,1785.5,0,1,0,30483,1.07378,2.1617,3778.98
TR-013111,2436.78,2324.76,939.7,0,0,1,31794,1.08709,2.35713,2201.37
TR-013112,2345.35,2324.76,908.9,0,0,1,38421,1.06398,2.35754,2143.93
TR-013113,2372.39,2292.95,1590.2,0,1,0,27759,1.0862,2.18379,3494.67
TR-013114,2341.75,2415.37,3034.9,0,1,0,29083,1.08122,2.01849,6160.9
TR-013115,2381.28,2360.48,1133.1,1,0,0,19210,1.11475,1.91794,2139.08
TR-013116,2363.22,2340.21,233.6,1,0,0,44969,1.08606,2.60182,614.31
TR-013117,2417.11,2363.52,934.4,0,1,0,35370,1.10817,2.306,2160.16
TR-013118,2343.52,2405.63,580.1,0,1,0,27368,1.10424,2.36523,1362.53
TR-013119,2422.44,2393.75,430.8,1,0,0,21827,1.08632,2.22157,954.97
TR-013120,2400.16,2436.78,2305.7,0,1,0,42638,1.1549,2.11745,4995.59
TR-013121,2436.78,2371.44,658.7,0,0,1,25302,1.07909,2.31012,1528.4
TR-013122,2415.37,2373.98,899.4,1,0,0,22016,1.09643,1.91682,1723.13
TR-013123,2337.42,2436.78,992.7,0,1,0,27722,1.08663,2.19608,2196.08
TR-013124,2405.63,2287.47,524.2,1,0,0,45369,1.09351,2.38124,1223.33
TR-013125,2341.23,2360.34,830.2,0,1,0,36575,1.11152,2.49475,2053.1
TR-013126,2360.34,2376.18,2080.9,0,0,1,27600,1.0876,2.19377,4603.41
TR-013127,2340.21,2324.52,2538.8,0,1,0,28146,1.06788,2.05097,5191.15
TR-013128,2360.34,2436.78,1374.5,1,0,0,41094,1.10787,2.05293,2750.75
TR-013129,2363.22,2347.32,1492.1,0,0,1,31816,1.08885,2.24443,3380.22
TR-013130,2330.21,2278.07,305,1,0,0,34866,1.07182,2.38601,728.48
TR-013131,2363.52,2437.61,1524.3,0,0,1,34481,1.06052,2.19862,3312.17
TR-013132,2340.21,2437.61,731.8,0,1,0,38454,1.0797,2.43088,1795.39
TR-013133,2347.32,2371.34,1741.7,1,0,0,19112,1.10087,1.82938,3173.34
TR-013134,2435.25,2345.35,426.6,1,0,0,29879,1.11248,2.21656,945.1
TR-013135,2352.86,2330.21,646.8,1,0,0,47500,1.08623,2.2962,1466
TR-013136,2381.28,2337.42,731.7,0,1,0,43677,1.11181,2.44763,1822.78
TR-013137,2381.78,2340.21,2027.1,1,0,0,36852,1.1181,1.94063,3942.61
TR-013138,2332,2372.39,868.4,1,0,0,28631,1.09153,2.06769,1794.96
TR-013139,2345.35,2300.56,678.7,0,1,0,35111,1.07023,2.37982,1602.28
TR-013140,2391.87,2324.52,848.1,0,1,0,33884,1.10888,2.41786,2023.36
TR-013141,2285.72,2435.65,448.2,0,1,0,29398,1.14363,2.51244,1114.76
TR-013142,2347.42,2400.16,2242.7,0,0,1,28859,1.05819,2.00669,4510.24
TR-013143,2360.37,2363.52,286.7,1,0,0,32886,1.11404,2.43153,694.45
TR-013144,2436.78,2347.42,114.3,0,0,1,19173,1.07141,2.92587,333.93
TR-013145,2292.95,2343.52,2182.5,1,0,0,34593,1.12227,1.95648,4258.54
TR-013146,2371.34,2337.42,1449.5,0,0,1,23599,1.10633,2.16276,3110.06
TR-013147,2417.11,2398.95,1362.6,0,1,0,32462,1.10567,2.2049,2989.24
TR-013148,2345.35,2324.52,688.2,1,0,0,38231,1.05984,2.12108,1457.18
TR-013149,2376.18,2428.65,166.6,1,0,0,35310,1.10279,2.66974,446.67
TR-013150,2386.75,2400.16,2340,1,0,0,29433,1.06734,1.84846,4242.61
TR-013151,2319.61,2372.39,972.2,0,0,1,42959,1.11397,2.37265,2306.2
TR-013152,2330.56,2428.65,2956.7,0,0,1,25435,1.10077,2.04826,6009.19
TR-013153,2363.22,2376.18,3124.8,1,0,0,29187,1.10149,1.77016,5524.78
TR-013154,2415.37,2319.61,2801.1,1,0,0,34319,1.11045,1.7599,4914.72
TR-013155,2372.24,2368.14,716.5,0,0,1,39971,1.08833,2.33033,1679
TR-013156,2379.67,2363.22,1237.5,0,0,1,20981,1.06095,2.23686,2758.02
TR-013157,2341.23,2332,936,0,0,1,35055,1.08911,2.45099,2320.01
TR-013158,2287.47,2402.48,162.7,1,0,0,,1.09654,2.79963,462.54
TR-013159,2343.52,2319.61,724.3,0,0,1,24488,1.11834,2.34109,1668.79
TR-013160,2360.48,2371.44,962.8,0,0,1,30788,1.09496,2.31388,2246.08
TR-013161,2436.78,2381.28,451.7,1,0,0,28605,1.07672,2.14862,994.89
TR-013162,2364.24,2417.11,784,0,1,0,27249,1.09223,2.22312,1755.73
TR-013163,2435.65,2405.63,358.2,1,0,0,47500,1.07756,2.43561,874.67
TR-013164,2341.75,2417.11,72.8,1,0,0,31906,1.08746,2.73289,200.23
TR-013165,2343.52,2384.81,399.4,0,1,0,32153,1.04003,2.53718,1020.18
TR-013166,2343.52,2379.67,1284.9,0,1,0,22430,1.0951,2.17642,2821.27
TR-013167,2345.35,2360.37,822,0,0,1,37116,1.06859,2.42992,1996.3
TR-013168,2287.47,2341.75,1558.2,0,0,1,20404,1.11922,2.1488,3321.01
TR-013169,2381.28,2347.42,468,1,0,0,30905,1.12972,2.25428,1035.14
TR-013170,2337.42,2330.21,1842.5,1,0,0,15758,1.12791,1.88945,3466.25
TR-013171,2400.16,2363.52,2074.9,1,0,0,43076,1.04041,1.99889,4080.11
TR-013172,2399.97,2363.52,545,1,0,0,27566,1.09803,2.18569,1182.63
TR-013173,2360.37,2363.52,271.5,1,0,0,28131,1.07971,2.45763,669.92
TR-013174,2381.78,2435.65,543.2,0,1,0,30752,1.06917,2.47272,1349.31
TR-013175,2347.32,2324.76,476,0,1,0,29755,1.12907,2.65131,1255.97
TR-013176,2285.72,2386.75,377,1,0,0,15119,1.10249,2.1901,827.39
TR-013177,2340.21,2300.56,2718.7,0,1,0,27398,1.12256,2.05197,5493.14
TR-013178,2341.23,2405.63,578.9,0,1,0,33858,1.09089,2.55237,1458.82
TR-013179,2287.47,2379.67,436.9,0,1,0,36809,1.08116,2.69983,1182.57
TR-013180,2435.65,2345.35,606.6,1,0,0,34210,1.07221,2.09278,1303.08
TR-013181,2428.65,2384.81,494.8,0,0,1,39048,1.10522,2.60785,1291.73
TR-013182,2304.9,2286.31,1288.8,0,1,0,36180,1.10284,2.24941,2907.54
TR-013183,2360.37,2319.61,1004.5,1,0,0,34710,1.1146,1.97512,1995.84
TR-013184,2384.81,2379.67,1532.9,1,0,0,18859,1.06886,1.93325,2950.96
TR-013185,2330.21,2363.52,1819.9,0,0,1,22721,1.09615,2.12033,3901.45
TR-013186,2287.47,2398.95,177.1,0,1,0,34517,1.1113,3.22812,571.19
TR-013187,2362.03,2393.75,1948.8,0,1,0,23201,1.12177,2.06978,4064.79
TR-013188,2402.48,2435.65,866.5,1,0,0,36610,1.10969,2.12023,1845.58
TR-013189,2319.61,2405.63,933,0,1,0,29558,1.09068,2.27593,2089.35
TR-013190,2341.75,2364.24,858.1,1,0,0,20747,1.08487,1.96347,1722.32
TR-013191,2287.47,2300.56,1099.5,0,0,1,36570,1.09678,2.3627,2572.63
TR-013192,2379.67,2278.07,806.3,1,0,0,31325,1.08066,2.21213,1783.05
TR-013193,2324.52,2345.35,679.2,1,0,0,32028,1.10162,2.09746,1440.31
TR-013194,2495.5,2381.78,115.1,0,0,1,39740,1.08958,3.24097,371.88
TR-013195,2415.37,2381.78,2009.3,1,0,0,22960,1.09167,1.82485,3643.67
TR-013196,2330.21,2362.9,2395.2,1,0,0,15853,1.10866,1.76681,4223.03
TR-013197,2381.78,2364.24,313,1,0,0,33647,1.0949,2.47567,782.24
TR-013198,2363.22,2422.44,1999.4,0,1,0,47500,1.05896,2.2469,1028.16
TR-013199,2324.76,2324.52,471.9,1,0,0,21989,1.08096,2.16242,1016.29
TR-013200,2428.65,2371.44,1175.2,1,0,0,29580,1.1271,1.9435,2305.13
TR-013201,2345.88,2345.35,532.7,0,0,1,33313,1.1143,2.40424,1269.71
TR-013202,2402.48,2362.9,1303.4,1,0,0,34863,1.12341,2.02928,2653.41
TR-013203,2330.21,2352.86,636.8,1,0,0,34405,1.03929,2.24378,1417.14
TR-013204,2399.97,2379.67,1150.5,1,0,0,28432,1.07633,1.97329,2263.09
TR-013205,2402.48,2379.67,286.2,0,1,0,47500,1.07082,2.95279,850.1
TR-013206,2399.97,2368.14,722.5,1,0,0,30478,1.13866,2.02436,1440.61
TR-013207,2364.24,2437.61,1634.4,1,0,0,30387,1.10077,1.96087,3217.19
TR-013208,2437.61,2417.11,2354.8,0,1,0,32246,1.12387,2.09364,4915.18
TR-013209,2324.76,2495.5,554.9,1,0,0,16990,1.11319,2.17062,1194.22
TR-013210,2304.9,2360.34,1624.6,0,0,1,43046,1.10649,2.28375,3700.84
TR-013211,2398.95,2381.78,611.8,1,0,0,,1.14142,2.20721,1340.16
TR-013212,2393.75,2399.97,722.4,1,0,0,40411,1.07769,2.18089,1588.01
TR-013213,2415.59,2330.21,1418.5,1,0,0,20940,1.09806,1.96172,2772.65
TR-013214,2363.22,2340.21,219.1,0,1,0,27140,1.12439,2.76555,600.84
TR-013215,2422.44,2393.75,422.2,1,0,0,20435,1.11084,2.26113,945.63
TR-013216,2319.61,2398.95,1292,1,0,0,38969,1.09175,2.02944,2598.08
TR-013217,2268.79,2421.42,753.6,1,0,0,37171,1.05566,2.21987,1677.59
TR-013218,2285.72,2436.78,315.5,0,0,1,29273,1.08084,2.59822,817.06
TR-013219,2337.42,2330.21,1846.4,1,0,0,25053,1.08649,1.87564,3520.33
TR-013220,2371.34,2398.95,1611.9,0,1,0,28820,1.12464,2.19636,3561.38
TR-013221,2415.37,2381.78,1944.6,0,1,0,36260,1.09573,2.10626,4117.85
TR-013222,2435.65,2300.56,413.9,1,0,0,41600,1.07716,2.35951,982.99
TR-013223,2362.9,2381.28,849.2,1,0,0,18354,1.13745,1.97545,1631.46
TR-013224,2381.78,2386.75,467.9,1,0,0,28051,1.08051,2.22138,1032.33
TR-013225,2330.56,2363.52,1895.9,0,1,0,36463,1.09134,2.16949,4134.03
TR-013226,2343.52,2398.95,890.7,0,0,1,38867,1.10679,2.47025,2179.63
TR-013227,2364.24,2300.56,516.8,1,0,0,31392,1.09551,2.18572,1121.11
TR-013228,2362.9,2341.75,381.3,0,0,1,8527,1.10426,2.38008,913
TR-013229,2363.52,2345.88,676.2,1,0,0,23776,1.07192,2.03023,1360.91
TR-013230,2400.16,2428.65,3199.6,1,0,0,19010,1.12495,1.72965,5582.81
TR-013231,2399.97,2428.65,992,0,0,1,37462,1.12276,2.37015,2333.14
TR-013232,2415.59,2287.47,200.7,1,0,0,29568,1.12646,2.73461,540.59
TR-013233,2341.23,2402.48,583.7,1,0,0,35375,1.07621,2.31022,1356.56
TR-013234,2391.87,2372.39,499.1,1,0,0,34608,1.11005,2.3551,1176.02
TR-013235,2352.86,2368.14,2027.9,1,0,0,35638,1.05642,1.96268,4012.46
TR-013236,2371.44,2371.34,1224,1,0,0,24262,1.05262,1.87036,2309.8
TR-013237,2363.52,2417.11,920.8,0,0,1,40883,1.11747,2.42765,2254.09
TR-013238,2360.34,2386.75,1133.8,1,0,0,36017,1.1005,2.07401,2357.59
TR-013239,2402.48,2435.25,741.1,1,0,0,34866,1.0697,2.17236,1625.38
