load_id,pickup,delivery,distance,D,F,R,weight,market_index,quote_signal
TE-001867,0,2342.508207,919.7,1,0,0,39857,0.86712,2.27438
TE-001868,2362.030533,2343.268614,2359.5,0,1,0,34029,0.80933,1.95225
TE-001869,2319.611823,2319.338213,925.3,1,0,0,29059,0.84553,2.19674
TE-001870,2495.500445,2323.32636,565.9,1,0,0,25684,0.8504,2.41806
TE-001871,2319.611823,2343.268614,539.1,1,0,0,42603,0.86779,2.29893
TE-001872,2364.243526,2300.372527,2098.4,1,0,0,40004,0.79929,1.98165
TE-001873,2384.808275,0,2624.7,0,0,1,35297,0.86312,1.75444
TE-001874,2324.519959,2343.268614,662.7,1,0,0,24705,0.86272,1.87054
TE-001875,2360.343076,2376.58651,1397.4,1,0,0,-26610,0.84312,1.90967
TE-001876,2405.200865,2409.776871,842.4,0,0,1,,0.8397,2.07316
TE-001877,2341.754674,2320.498273,658.2,0,0,1,38790,0.80958,2.00317
TE-001878,2327.602075,2314.56563,529.5,0,0,1,37877,0.83871,1.61445
TE-001879,2386.745584,2300.372527,2237.8,1,0,0,25787,0.86907,2.2173
TE-001880,0,2436.060765,240.6,1,0,0,28834,0.83235,2.1237
TE-001881,2319.611823,2418.125559,569.3,1,0,0,47500,0.86735,2.26886
TE-001882,2405.200865,2418.125559,1462.7,1,0,0,32775,0.84907,2.25624
TE-001883,2343.524375,2335.521141,2532.7,1,0,0,33453,0.84058,2.19397
TE-001884,2363.517172,2570.85934,131.9,1,0,0,27293,0.84216,2.22043
TE-001885,2399.973752,2423.152774,470.9,1,0,0,36531,0.83763,1.99211
TE-001886,2381.780508,2360.440814,644,1,0,0,28331,0.84286,2.23092
TE-001887,2381.275964,2413.018698,174.7,1,0,0,35568,0.83877,2.20704
TE-001888,2373.978362,2423.152774,2304.8,0,0,1,29487,0.84898,1.74939
TE-001889,2435.24564,0,739.7,0,0,1,14809,0.82422,2.09096
TE-001890,2372.242708,2350.789479,727.2,0,1,0,30305,0.80716,1.92952
TE-001891,2379.670669,2440.155246,852,0,0,1,41436,0.82542,1.86134
TE-001892,2341.228856,2420.506514,1285.9,0,0,1,35134,0.83154,1.79422
TE-001893,2371.441718,2423.152774,314.3,1,0,0,36515,0.8837,2.33686
TE-001894,2343.524375,2288.001041,664.1,1,0,0,35691,0.83457,2.01789
TE-001895,2398.948371,2288.001041,1424.3,0,1,0,39649,0.82034,1.89598
TE-001896,2371.441718,2373.732961,750.6,1,0,0,35602,0.79409,1.95991
TE-001897,2319.611823,2325.536004,1337.2,1,0,0,33499,0.79803,1.73372
TE-001898,2435.24564,2420.506514,900.1,1,0,0,8503,0.84826,1.86063
TE-001899,2300.557875,2416.177713,1141.9,1,0,0,47500,0.83518,2.22419
TE-001900,2337.423269,2393.860138,2125.2,1,0,0,28639,0.84037,1.91804
TE-001901,2405.630936,2418.125559,679.4,0,1,0,29504,0.8439,2.12847
TE-001902,2435.651745,2325.536004,575.7,0,0,1,17411,0.81509,2.02314
TE-001903,2330.211578,0,1260.7,1,0,0,44020,0.85108,2.10573
TE-001904,2371.441718,2332.539852,712.9,0,1,0,47500,0.83675,2.46246
TE-001905,2436.782429,2344.086786,2182,1,0,0,25688,0.8433,2.14259
TE-001906,2364.243526,2300.372527,2110.5,1,0,0,27027,0.84866,2.62031
TE-001907,2435.651745,2358.454781,1200.4,1,0,0,22062,0.85828,2.28534
TE-001908,2331.999937,2365.846109,958.6,0,0,1,29758,0.79442,2.00289
TE-001909,2405.630936,2360.440814,380,0,1,0,37550,0.84299,1.98623
TE-001910,2391.87245,2350.789479,615.5,0,0,1,36959,0.85077,2.17395
TE-001911,2347.421012,2368.183601,394.9,1,0,0,14659,0.83679,1.9924
TE-001912,2393.746127,2381.27122,1844.4,0,0,1,42172,0.85677,2.1696
TE-001913,2292.950558,2335.521141,596.1,1,0,0,34589,0.84278,2.11972
TE-001914,2319.611823,0,1957.3,1,0,0,21416,0.83229,2.21327
TE-001915,2402.475076,2360.440814,225.1,1,0,0,23292,0.80637,1.9653
TE-001916,2360.343076,2360.440814,513.1,0,1,0,36473,0.8723,2.14485
TE-001917,2384.808275,2416.177713,1241.1,0,0,1,37419,0.87699,2.42445
TE-001918,2384.808275,2314.56563,521.5,1,0,0,25023,0.86498,2.15611
TE-001919,2285.719116,2350.789479,421.5,1,0,0,32156,0.8196,1.95988
TE-001920,2285.719116,2449.516032,592.3,0,0,1,34106,0.84382,1.92313
TE-001921,2363.220922,2418.125559,2001.9,0,1,0,38230,0.85617,2.05614
TE-001922,2327.602075,2381.27122,2035.3,1,0,0,34734,0.8666,2.06734
TE-001923,2341.228856,2361.203303,729.7,1,0,0,26204,0.87627,2.03486
TE-001924,2436.782429,2435.903949,832.1,1,0,0,20846,0.8333,1.6627
TE-001925,2364.243526,2343.268614,369.9,1,0,0,36001,,1.57079
TE-001926,2398.948371,2258.60468,986.4,1,0,0,28465,0.82835,1.82055
TE-001927,2372.392688,2478.807647,860.8,0,1,0,40841,0.85761,2.32523
TE-001928,2278.068216,2361.203303,1572.8,1,0,0,38506,0.88192,2.04558
TE-001929,2347.421012,2338.426828,1007.4,1,0,0,36361,0.87006,2.21773
TE-001930,2422.435157,2314.56563,325.5,1,0,0,31932,,2.29282
TE-001931,2381.780508,2440.931345,643.5,1,0,0,39637,0.89804,1.93878
TE-001932,2399.973752,2350.789479,543.8,1,0,0,20974,0.87518,1.95326
TE-001933,2372.392688,2338.107605,1514.5,1,0,0,19093,0.80308,2.34478
TE-001934,2405.630936,2478.807647,776.3,1,0,0,32369,0.84229,2.16937
TE-001935,2405.630936,2570.85934,192.8,0,1,0,45156,0.8713,2.23629
TE-001936,2415.371339,2394.652159,2193.9,1,0,0,28687,0.83663,2.03413
TE-001937,2368.143591,2361.203303,855.4,0,1,0,28559,0.8488,1.86211
TE-001938,2330.211578,2416.13977,1668.7,0,0,1,36202,0.82782,1.69374
TE-001939,2435.24564,2342.508207,203,0,0,1,23306,0.83143,2.00374
TE-001940,2364.243526,2344.086786,2173.1,1,0,0,33448,0.80391,2.29612
TE-001941,0,2393.860138,1730.9,0,1,0,15929,0.82723,1.8272
TE-001942,2435.24564,2323.32636,467.5,1,0,0,30712,0.8557,1.84362
TE-001943,2415.590078,2416.177713,208.9,0,1,0,28880,0.83198,2.04076
TE-001944,2319.611823,2335.521141,2741.7,1,0,0,32634,0.84802,2.19492
TE-001945,2400.164778,2394.652159,2262.2,0,1,0,9430,0.82744,1.57878
TE-001946,2300.557875,2418.125559,857.9,0,1,0,44002,0.83472,1.98658
TE-001947,2363.220922,2344.086786,398.2,0,0,1,23176,0.82431,2.14576
TE-001948,2287.469184,2392.271247,575.9,1,0,0,26886,0.8457,1.94374
TE-001949,2398.948371,2409.776871,1213.6,1,0,0,31096,0.83614,2.24246
TE-001950,2364.243526,2343.25078,797,1,0,0,19654,0.83967,2.34114
TE-001951,2393.746127,2440.931345,664.3,0,0,1,42882,0.8553,1.84828
TE-001952,0,2373.732961,326.1,0,1,0,24970,0.84765,1.9875
TE-001953,2285.719116,2396.610566,867.7,1,0,0,28690,0.8579,2.20425
TE-001954,2341.754674,2300.372527,2821.3,0,0,1,33105,0.8359,2.67349
TE-001955,2379.670669,2396.610566,440.7,1,0,0,22430,0.8627,2.58045
TE-001956,2435.651745,2358.126773,1099.1,1,0,0,31735,0.84864,1.56117
TE-001957,2381.275964,2431.125135,949.3,1,0,0,43839,0.84112,1.75887
TE-001958,2330.211578,2418.125559,1984.4,0,1,0,45082,0.88166,1.96905
TE-001959,2372.392688,2393.860138,1830.5,1,0,0,32095,0.86778,2.13163
TE-001960,2435.24564,2320.498273,554.4,0,0,1,35456,0.81408,2.29594
TE-001961,2324.758747,2361.203303,468.5,0,0,1,20471,0.84847,2.09076
TE-001962,2371.33693,2333.621217,1282,1,0,0,47500,0.81917,2.0289
TE-001963,2337.423269,2348.170183,875.7,1,0,0,23161,0.85474,1.75547
TE-001964,0,2393.860138,1481.4,1,0,0,26244,0.81126,2.40073
TE-001965,2384.808275,2393.860138,2609,0,0,1,27982,0.8379,1.93865
TE-001966,2347.323839,0,295.5,1,0,0,36208,0.77653,2.22171
TE-001967,2381.780508,2390.998973,1782.8,0,1,0,29935,0.87176,1.65989
TE-001968,2422.435157,2438.853011,1026.7,0,0,1,24100,0.83542,1.7971
TE-001969,2364.243526,0,335.3,0,1,0,25110,,2.28483
TE-001970,2364.243526,2343.268614,359.8,1,0,0,26471,0.83267,1.66386
TE-001971,2324.519959,2449.516032,846.6,1,0,0,37787,0.90555,2.39575
TE-001972,2386.745584,0,473.1,0,1,0,30915,0.91491,2.31827
TE-001973,2400.164778,2394.652159,2266.2,0,1,0,30284,0.84416,2.24159
TE-001974,2362.030533,2390.998973,480.9,1,0,0,33255,0.90543,2.09278
TE-001975,2398.948371,2319.338213,382.6,1,0,0,20403,0.90795,1.8017
TE-001976,2362.895358,2323.32636,945.9,1,0,0,44319,0.91226,1.99732
TE-001977,2341.228856,2360.440814,503.5,0,0,1,28724,0.93552,1.99419
TE-001978,2368.143591,2394.652159,785.7,0,1,0,27710,0.89968,2.49259
TE-001979,2421.419866,2343.268614,1236.8,0,0,1,25029,0.90599,1.7909
TE-001980,2337.423269,0,426.7,0,1,0,33521,0.9921,2.07823
TE-001981,2300.557875,2332.539852,381.5,1,0,0,15587,0.92336,2.14039
TE-001982,2324.758747,2416.13977,337.6,1,0,0,39777,0.87257,2.3213
TE-001983,2360.475293,2390.998973,2790,0,0,1,47500,0.92769,2.11174
TE-001984,2428.650697,2409.776871,2575.6,1,0,0,26956,0.93583,2.00867
TE-001985,2437.607814,2477.834595,1342.1,1,0,0,29155,0.91457,1.95522
TE-001986,2435.24564,2413.018698,151.5,1,0,0,18042,0.90782,2.25349
TE-001987,2372.392688,2360.440814,324,0,1,0,25687,0.89345,2.32424
TE-001988,2337.423269,0,966.6,1,0,0,37073,0.93834,2.10091
TE-001989,2405.200865,2342.508207,1118.9,0,1,0,33488,0.91508,2.29653
TE-001990,2371.441718,2361.203303,167.3,0,0,1,28203,0.90835,2.09927
TE-001991,0,2333.621217,1112.5,0,1,0,19122,0.91416,2.00091
TE-001992,2399.973752,2358.126773,874.7,1,0,0,19554,0.90137,1.69931
TE-001993,2345.354121,0,215.7,1,0,0,47500,0.94533,2.23791
TE-001994,2373.978362,2392.271247,2281.9,1,0,0,39640,0.91799,2.56412
TE-001995,2347.323839,2451.387059,150.5,1,0,0,21168,0.93599,1.76074
TE-001996,2327.602075,2381.27122,1967.6,1,0,0,31453,0.93694,1.72243
TE-001997,2398.948371,2365.846109,441.3,1,0,0,30389,0.89625,1.97379
TE-001998,2337.423269,2449.516032,1109.1,0,0,1,38912,0.89608,1.33571
TE-001999,2373.978362,0,2716,0,0,1,32888,0.97348,2.06998
TE-002000,0,2393.860138,1735.1,1,0,0,33451,0.90618,2.00013
TE-002001,2345.88247,0,2530.9,1,0,0,36311,0.89775,1.98535
TE-002002,2428.650697,2358.126773,400.5,0,0,1,26290,0.87614,2.03041
TE-002003,2363.517172,0,1108,1,0,0,31699,0.91805,1.95359
TE-002004,2373.978362,2358.454781,1440.3,0,0,1,41735,0.922,1.9203
TE-002005,2352.858014,2323.32636,1099.7,0,0,1,22672,0.92893,1.88173
TE-002006,2341.228856,2431.125135,646.5,1,0,0,34348,0.89367,2.09827
TE-002007,2352.858014,2416.13977,1007.8,1,0,0,33448,0.88555,1.72542
TE-002008,2428.650697,2440.931345,955.1,0,1,0,42863,0.85037,1.98077
TE-002009,2399.973752,2348.170183,92.6,1,0,0,16989,0.90621,1.9902
TE-002010,2341.754674,2477.834595,1091.5,1,0,0,30535,0.90633,2.20261
TE-002011,2384.808275,2431.125135,1480.6,1,0,0,27318,0.94893,2.01262
TE-002012,2341.754674,2368.183601,844.5,1,0,0,34234,0.90888,2.22061
TE-002013,2352.858014,2416.13977,1002.9,0,1,0,12128,0.85288,2.06598
TE-002014,2381.780508,2365.846109,694.7,1,0,0,23767,0.90749,2.14951
TE-002015,2421.419866,2288.001041,1848.8,0,0,1,41747,0.91544,1.87396
TE-002016,2436.782429,2323.32636,961,0,0,1,28119,0.91408,1.99078
TE-002017,2347.323839,2322.298305,1268.6,1,0,0,19557,,2.14904
TE-002018,2324.758747,2409.861852,469,1,0,0,19748,0.90533,2.13418
TE-002019,2345.88247,2449.516032,334,1,0,0,35575,0.85994,2.29502
TE-002020,2268.785714,2325.536004,425.5,1,0,0,,0.88935,2.15368
TE-002021,2398.948371,2314.56563,632,1,0,0,-24205,0.93369,2.2937
TE-002022,2324.758747,2365.846109,182.1,0,0,1,26210,0.94326,2.50388
TE-002023,2428.650697,2477.834595,1267.3,1,0,0,27322,0.94417,2.08658
TE-002024,2422.435157,2343.25078,886.1,0,0,1,19397,0.90649,1.90295
TE-002025,2360.343076,2570.85934,858.5,0,1,0,34722,0.8859,2.22399
TE-002026,2391.87245,2395.681045,980.4,1,0,0,39909,0.93149,2.27611
TE-002027,2372.242708,2440.155246,559.3,0,0,1,26670,0.90063,2.05663
TE-002028,2347.421012,2401.643216,1662.9,0,1,0,44441,0.93899,1.84071
TE-002029,2362.895358,2499.984463,476.5,1,0,0,27162,0.90246,2.27387
TE-002030,2340.208547,2323.32636,2188.9,0,0,1,33529,0.93476,2.20256
TE-002031,2400.164778,0,2950.1,0,1,0,,0.89217,2.19498
TE-002032,2287.469184,2314.56563,689.1,1,0,0,25811,0.95059,2.21505
TE-002033,2398.948371,2409.861852,231.3,0,1,0,18506,0.89206,2.18663
TE-002034,2386.745584,2323.32636,519.1,1,0,0,42865,0.88632,2.02814
TE-002035,2372.392688,2396.610566,483.1,1,0,0,23247,0.94732,2.07212
TE-002036,2363.220922,2360.440814,1638.2,1,0,0,28046,0.88946,1.59149
TE-002037,2405.630936,2320.498273,571.8,1,0,0,47500,,2.01633
TE-002038,2415.371339,2323.32636,1975.6,0,0,1,40039,0.92529,1.68748
TE-002039,2364.243526,2395.681045,1033.2,1,0,0,28710,0.91128,2.26284
TE-002040,2386.745584,2440.931345,225.7,1,0,0,26297,0.90558,2.15662
TE-002041,2422.435157,2420.506514,880.9,1,0,0,27577,0.88141,2.34654
TE-002042,2405.630936,2390.998973,1836.7,0,0,1,45957,0.9829,1.67454
TE-002043,2417.105175,2288.001041,80,1,0,0,40285,0.8864,1.82418
TE-002044,2428.650697,2314.56563,971.7,1,0,0,-34760,0.90279,2.19272
TE-002045,2379.670669,2431.916096,1930.2,1,0,0,29266,0.9142,2.18848
TE-002046,2285.719116,2320.498273,601.3,1,0,0,38959,0.9249,1.55254
TE-002047,2372.392688,2449.516032,991.2,1,0,0,42403,0.88351,2.2103
TE-002048,2415.590078,2358.126773,1586,1,0,0,30844,0.91242,2.01888
TE-002049,2285.719116,2332.539852,463.5,0,0,1,41789,0.94323,2.15623
TE-002050,2372.392688,2343.268614,555.1,0,1,0,37628,0.93069,2.25985
TE-002051,2417.105175,2319.338213,1054.6,0,0,1,19673,0.93729,2.31755
TE-002052,0,2288.001041,895.5,0,0,1,33553,0.94009,2.0975
TE-002053,0,2393.860138,2072.5,1,0,0,28556,0.89612,1.85648
TE-002054,2417.105175,0,100.8,1,0,0,34099,0.90802,1.90967
TE-002055,2368.143591,2395.681045,1781.3,0,1,0,36872,0.91225,2.19158
TE-002056,2398.948371,2410.21985,1969.8,1,0,0,33745,0.90275,1.70959
TE-002057,2347.421012,0,2130.9,1,0,0,34691,0.89695,1.97719
TE-002058,2405.200865,2365.846109,959.1,0,1,0,6030,0.85923,2.09628
TE-002059,2398.948371,2416.177713,184.3,0,1,0,14961,0.87752,2.35515
TE-002060,2415.371339,0,2121.1,0,1,0,25256,0.91208,2.37803
TE-002061,2415.371339,2350.789479,2114.2,1,0,0,33134,,2.0096
TE-002062,2405.630936,2478.807647,774.7,1,0,0,31209,0.93559,1.87739
TE-002063,2437.607814,2365.846109,1634.2,1,0,0,22925,0.92962,1.65888
TE-002064,0,2350.789479,2053.6,1,0,0,34406,0.91892,2.06227
TE-002065,2495.500445,2323.32636,564.7,1,0,0,31295,0.9238,2.00518
TE-002066,2330.211578,2323.32636,1750.3,1,0,0,31483,0.90419,2.05282
TE-002067,2393.746127,2381.27122,1852.9,0,0,1,37159,0.93343,1.80809
TE-002068,2421.419866,2288.001041,1762.9,1,0,0,25357,0.90883,2.09934
TE-002069,2415.371339,2314.794916,2912,0,1,0,30865,0.90642,1.92916
TE-002070,2360.343076,0,1190,1,0,0,44183,0.87092,2.50367
TE-002071,2331.999937,2343.268614,1330,0,1,0,43236,0.93614,1.877
TE-002072,2337.423269,2288.001041,1093.2,1,0,0,40454,0.94379,2.07819
TE-002073,2363.517172,2322.298305,1843,0,0,1,22526,0.89647,1.97715
TE-002074,2384.808275,2300.372527,2542,0,0,1,24240,0.97247,2.27711
TE-002075,2286.313212,0,1561.5,1,0,0,40069,0.88128,1.83778
TE-002076,2285.719116,2376.58651,390.3,1,0,0,39553,0.92274,1.74193
TE-002077,2360.475293,2368.183601,854,0,1,0,32842,0.92965,2.3099
TE-002078,2292.950558,2314.56563,1963.5,1,0,0,29041,0.95529,2.06736
TE-002079,2437.607814,2416.177713,1004.9,0,0,1,26231,0.94257,1.89933
TE-002080,0,2343.268614,740.7,0,0,1,31360,0.93031,2.0599
TE-002081,2363.517172,2358.126773,1192,1,0,0,35760,0.89955,1.88465
TE-002082,2341.754674,2440.155246,979.9,0,1,0,31974,0.91242,2.18293
TE-002083,2319.611823,2335.521141,2775.3,0,1,0,28333,0.90962,1.9059
TE-002084,2415.371339,2396.610566,1586.8,0,0,1,18906,0.90678,2.07346
TE-002085,2437.607814,0,1550.8,0,0,1,17483,0.9298,2.0894
TE-002086,2331.999937,2478.807647,1668.2,1,0,0,25050,0.93993,2.01395
TE-002087,2286.313212,2416.13977,473.5,0,1,0,18738,0.89284,2.3028
TE-002088,0,2431.125135,1063.4,0,1,0,23170,0.91184,1.87214
TE-002089,2363.517172,2320.498273,445.2,0,0,1,40138,0.8725,2.10374
TE-002090,2399.973752,2320.498273,692.9,0,0,1,40196,0.92189,1.77947
TE-002091,2340.208547,2449.516032,2879.2,1,0,0,41868,0.9226,1.95945
TE-002092,2399.973752,2396.610566,1023.2,1,0,0,42511,,1.88576
TE-002093,2400.164778,2396.610566,1712.7,0,1,0,25579,0.91169,2.38717
TE-002094,2268.785714,2320.452,1174,1,0,0,46386,0.91595,2.43676
TE-002095,2345.354121,2342.508207,320.4,0,0,1,26989,0.93942,2.23201
TE-002096,2287.469184,2477.834595,953.6,0,0,1,27680,0.93751,1.90505
TE-002097,2268.785714,2358.126773,1307.1,1,0,0,34472,0.8858,1.76982
TE-002098,2278.068216,2300.372527,763.7,1,0,0,35941,0.91063,1.86019
TE-002099,2285.719116,2300.372527,2048.3,0,0,1,32115,0.95839,1.87432
TE-002100,2415.590078,2288.001041,1399.8,1,0,0,23077,0.91913,1.87277
TE-002101,2415.371339,2570.85934,2041.6,0,0,1,26404,0.9528,2.14217
TE-002102,2360.369685,2342.508207,700.8,0,0,1,15691,0.95265,2.04282
TE-002103,2436.782429,2436.060765,675.7,1,0,0,36304,0.86295,2.20483
TE-002104,2495.500445,2322.298305,1728.6,0,1,0,26600,0.88274,1.86735
TE-002105,2381.275964,2395.681045,806,0,0,1,22213,0.91739,2.24511
TE-002106,2379.670669,2431.125135,346,1,0,0,38419,0.9139,1.92953
TE-002107,2360.475293,0,1312.5,0,0,1,36211,0.95596,1.5331
TE-002108,2324.758747,2413.018698,558.6,1,0,0,38354,0.92736,1.96758
TE-002109,2368.143591,2435.903949,1234.3,1,0,0,30359,0.87727,1.61659
TE-002110,2362.895358,0,497.3,1,0,0,40152,0.89786,2.11961
TE-002111,2341.754674,2423.152774,728.3,0,1,0,35637,0.94352,1.87142
TE-002112,2304.903794,2319.803941,744.8,0,1,0,19384,,2.20427
TE-002113,2347.421012,2394.652159,617.2,1,0,0,27592,0.87353,2.01651
TE-002114,2331.999937,2343.25078,1909.3,0,0,1,46709,0.90844,2.11835
TE-002115,2384.808275,2394.652159,557.5,0,0,1,38091,0.8992,1.8598
TE-002116,2360.343076,2343.268614,1311.6,0,0,1,27232,0.95875,1.72056
TE-002117,2415.371339,2570.85934,1988.2,1,0,0,37416,0.9102,2.00346
TE-002118,2330.211578,0,281,0,0,1,30476,0.94492,1.88943
TE-002119,2368.143591,2478.807647,250.2,1,0,0,38259,0.89219,1.98345
TE-002120,2324.519959,2416.177713,835.4,0,0,1,38646,0.90014,2.222
TE-002121,2352.858014,2449.516032,1916.6,1,0,0,30254,0.94022,2.06982
TE-002122,2324.758747,2418.125559,950.9,1,0,0,28465,0.93063,1.94073
TE-002123,2352.858014,2343.25078,2159.5,1,0,0,33536,0.88072,1.95218
TE-002124,2340.208547,0,2092.7,0,0,1,16033,0.9107,1.84192
TE-002125,0,2358.126773,3033.9,1,0,0,34282,0.84857,2.06467
TE-002126,0,2413.018698,284.3,1,0,0,40809,0.93379,2.31968
TE-002127,2398.948371,2431.125135,425.5,0,1,0,34001,0.89765,2.0827
TE-002128,2391.87245,2343.268614,292.2,0,0,1,35254,0.91721,2.1345
TE-002129,2495.500445,2409.861852,772.4,1,0,0,41731,0.9357,2.21708
TE-002130,2278.068216,0,1663.6,1,0,0,32688,0.87276,2.15266
TE-002131,2428.650697,2395.681045,1994.5,0,0,1,46854,0.9058,1.83052
TE-002132,2345.88247,2288.001041,326.2,1,0,0,36459,0.89865,2.01658
TE-002133,2428.650697,2409.776871,2521.3,0,0,1,25741,0.93383,2.39254
TE-002134,2364.243526,2320.498273,432.5,0,0,1,30635,0.90001,2.49488
TE-002135,2381.780508,2416.177713,672.5,0,1,0,47156,0.88218,1.95264
TE-002136,2360.475293,2394.652159,795.7,0,0,1,,0.90563,2.13923
TE-002137,2331.999937,2361.203303,1061,1,0,0,29646,0.9105,2.24289
TE-002138,2331.999937,2409.776871,785.5,0,0,1,27653,0.91466,1.94502
TE-002139,2373.978362,2365.846109,2219,1,0,0,38527,0.91312,2.17104
TE-002140,2319.611823,2393.860138,2557.6,1,0,0,34534,0.93132,2.46337
TE-002141,2341.754674,2358.126773,390.3,1,0,0,21570,0.94696,2.3075
TE-002142,2417.105175,2416.13977,1128.1,1,0,0,37886,0.93506,1.94229
TE-002143,2495.500445,2338.107605,1617.3,1,0,0,34008,0.90085,2.20219
TE-002144,2341.754674,2376.58651,1019,1,0,0,27456,0.87775,1.97222
TE-002145,2422.435157,2325.536004,705.6,1,0,0,28976,0.94764,2.44043
TE-002146,2421.419866,2319.338213,765.6,1,0,0,29885,0.95087,1.7326
TE-002147,2436.782429,2423.152774,648.6,0,0,1,36351,0.92108,2.46382
TE-002148,2324.758747,2343.268614,793.1,0,0,1,20218,0.9003,2.17379
TE-002149,2386.745584,2416.13977,444.2,1,0,0,23867,0.92634,2.13139
TE-002150,2415.371339,0,1367.4,0,0,1,27459,0.92514,1.69338
TE-002151,2435.24564,2365.846109,535.2,0,0,1,28622,0.87919,2.42483
TE-002152,2278.068216,2381.27122,627.6,1,0,0,23854,0.8944,2.01435
TE-002153,2415.590078,2393.860138,1671.2,1,0,0,31709,0.93554,1.69462
TE-002154,2347.323839,2394.652159,745.2,1,0,0,19842,0.90757,2.09088
TE-002155,2363.517172,2314.56563,218.3,0,1,0,37427,0.90665,2.15599
TE-002156,2372.392688,2319.803941,179.7,1,0,0,46081,0.91645,2.07255
TE-002157,2341.754674,2395.681045,1810.8,1,0,0,32037,0.90086,2.01514
TE-002158,2287.469184,2416.13977,480,1,0,0,18926,0.90241,2.13212
TE-002159,2340.208547,2350.789479,2230.2,0,0,1,42063,0.94306,2.22065
TE-002160,2330.211578,2314.794916,2702.5,0,1,0,47441,0.94152,1.69931
TE-002161,2319.611823,2335.521141,2862.1,1,0,0,24086,0.95415,1.71954
TE-002162,2402.475076,2348.170183,1131,0,0,1,16416,0.9363,1.52932
TE-002163,2278.068216,2365.846109,1682.2,0,0,1,32407,0.93692,2.3561
TE-002164,2340.208547,2319.803941,2150.5,1,0,0,46272,0.99215,2.07199
TE-002165,2331.999937,2392.271247,1076.2,1,0,0,27479,0.96917,1.94201
TE-002166,2363.517172,2401.643216,1630.2,1,0,0,35296,1.0022,2.12665
TE-002167,2324.758747,2332.539852,914.3,0,0,1,14321,1.05379,1.96191
TE-002168,2435.651745,2376.814976,974.3,1,0,0,32353,0.98772,1.91547
TE-002169,2340.208547,2320.452,1048.6,1,0,0,32086,0.9603,2.457
TE-002170,2360.475293,2409.776871,2328.9,1,0,0,16348,1.00082,1.85852
TE-002171,2337.423269,2358.454781,1000.4,1,0,0,32592,0.98935,1.86204
TE-002172,2345.354121,0,197,0,1,0,19111,0.98433,1.94453
TE-002173,2337.423269,2350.789479,295.3,0,1,0,33101,1.03079,2.203
TE-002174,2436.782429,2478.807647,738.7,1,0,0,27602,0.99527,2.16045
TE-002175,0,2258.60468,452.5,0,0,1,39585,0.98835,1.79636
TE-002176,2287.469184,2423.152774,805.6,0,1,0,43873,1.00341,2.26921
TE-002177,0,2350.789479,1077.3,0,0,1,35477,1.0059,2.48975
TE-002178,2386.745584,2440.931345,214.6,1,0,0,23957,0.96955,2.24631
TE-002179,2368.143591,2570.85934,992.5,1,0,0,39085,1.03646,2.06032
TE-002180,0,2392.271247,2191.4,0,1,0,38430,1.00978,1.67026
TE-002181,2331.999937,2323.32636,796.1,0,1,0,,1.00426,1.97521
TE-002182,0,2423.152774,670.7,0,0,1,43754,1.00354,2.05809
TE-002183,2415.371339,2332.539852,2631.3,1,0,0,29711,0.99374,1.78977
TE-002184,2435.651745,2295.4675,531.4,1,0,0,24146,1.0055,1.8622
TE-002185,2384.808275,2358.454781,1711.8,1,0,0,43193,1.00278,1.89192
TE-002186,2428.650697,2409.776871,2503.5,0,1,0,27546,1.00713,2.24752
TE-002187,2362.895358,2416.177713,1193.3,1,0,0,37659,1.00987,2.2477
TE-002188,2400.164778,2393.860138,402.4,1,0,0,21120,1.00314,2.11357
TE-002189,2368.143591,2416.13977,1050.9,1,0,0,29156,0.98484,2.0261
TE-002190,0,2431.125135,942.9,1,0,0,43758,1.00235,2.0697
TE-002191,2287.469184,2314.794916,1491.5,0,1,0,35179,0.96172,2.12742
TE-002192,2399.973752,2395.681045,1143,0,0,1,25491,1.00288,2.16949
TE-002193,2304.903794,2358.126773,487.4,0,0,1,28605,0.99882,1.76268
