pickup,delivery,distance,D,F,R,weight,date,mes,market_index,quote_signal
2360.343076,2300.557875,1515.4,0,0,1,28800,27,3,1.19339,2.26628
2384.808275,2436.782429,759.6,1,0,0,47500,27,3,1.21021,2.17698
2399.973752,2415.371339,2197.8,0,0,1,13450,27,3,1.20504,2.09732
2347.421012,2347.323839,986.5,1,0,0,42054,27,3,1.21771,2.17804
2347.323839,2386.745584,830.8,1,0,0,36316,27,3,1.18625,2.21988
2436.782429,2363.517172,701.8,0,1,0,32057,27,3,1.20374,2.37135
2495.500445,2417.105175,989.9,1,0,0,33772,27,3,1.18492,2.06052
2381.780508,2422.435157,255.3,1,0,0,42966,27,3,1.21629,2.53074
2376.175448,2384.808275,484.9,1,0,0,33793,27,3,1.20243,2.17369
2398.948371,2360.343076,516.1,0,1,0,26785,27,3,1.21143,2.63973
2278.068216,2398.948371,1242.5,0,1,0,45878,27,3,1.2038,2.38187
2345.354121,2352.858014,1442.2,1,0,0,39019,27,3,1.2181,2.03122
2436.782429,2435.651745,732.6,0,1,0,37285,27,3,1.22956,2.45885
2327.602075,2398.948371,509.8,1,0,0,39395,27,3,1.20207,2.46733
2330.211578,2436.782429,1989.1,0,1,0,24202,27,3,1.1557,2.08122
2364.243526,2319.611823,700,0,1,0,39995,27,3,1.24452,2.41708
2436.782429,2384.808275,735.6,1,0,0,26675,27,3,1.26491,2.08256
2364.243526,2340.208547,2375.8,1,0,0,25936,27,3,1.21188,1.83983
2372.242708,2341.754674,813.2,1,0,0,28284,27,3,1.26477,2.04612
2435.651745,2372.242708,769.6,1,0,0,29774,27,3,1.21348,2.1264
2341.754674,2287.469184,1531.9,0,0,1,20506,27,3,1.23668,2.21199
2422.435157,2341.228856,710.1,1,0,0,44073,27,3,1.22582,2.23488
2405.630936,2345.354121,584,1,0,0,24361,27,3,1.15072,2.14195
2319.611823,2435.651745,805.7,1,0,0,38936,27,3,1.20915,2.19252
2371.33693,2384.808275,578.6,1,0,0,19039,27,3,1.17453,2.00816
2319.611823,2352.858014,1944.4,0,0,1,34093,27,3,1.26956,2.22298
2341.754674,2399.973752,841.9,1,0,0,38411,27,3,1.20312,2.11956
2495.500445,2415.371339,2005.3,0,0,1,34702,27,3,1.19401,2.21236
2278.068216,2362.895358,2060.2,1,0,0,35871,27,3,1.2054,1.92908
2343.524375,2268.785714,490.6,1,0,0,19025,27,3,1.16769,2.19046
2341.228856,2327.602075,825.3,1,0,0,31560,27,3,1.22514,2.17019
2324.758747,2405.630936,298.7,1,0,0,33951,27,3,1.21785,2.56748
2340.208547,2278.068216,649.6,1,0,0,31845,27,3,1.1999,2.20174
2372.242708,2402.475076,1256.2,1,0,0,21254,27,3,1.24597,1.92319
2343.524375,2405.200865,1404.7,1,0,0,13907,27,3,1.19429,1.89517
2422.435157,2341.754674,934.4,0,0,1,30429,27,3,1.20175,2.40492
2379.670669,2347.421012,1239.6,0,0,1,33383,27,3,1.21008,2.32276
2384.808275,2368.143591,248.6,0,0,1,21017,27,3,1.18023,2.63526
2376.175448,2360.369685,1095.8,1,0,0,35741,27,3,1.20958,2.01976
2345.354121,2319.611823,476.3,0,1,0,17820,27,3,1.25356,2.26961
2415.371339,2436.782429,2228.8,0,1,0,30845,27,3,1.22672,2.07851
2363.220922,2285.719116,2115.6,0,1,0,18807,27,3,1.23802,1.98136
2436.782429,2331.999937,1400.2,1,0,0,35553,27,3,1.19489,2.05634
2437.607814,2428.650697,2569.5,0,0,1,37487,27,3,1.21058,2.19037
2391.87245,2341.754674,1132.8,1,0,0,29841,27,3,1.23572,1.8948
2292.950558,2345.354121,1872,0,1,0,31762,27,3,1.2197,2.13262
2364.243526,2287.469184,751.2,0,0,1,36805,27,3,1.26904,2.56757
2417.105175,2341.754674,70.9,0,0,1,32533,27,3,1.21146,3.32236
2415.371339,2331.999937,1168.2,1,0,0,35042,27,3,1.17882,2.06973
2363.220922,2343.524375,2436.9,1,0,0,33554,27,3,,1.92977
2405.200865,2300.557875,1586.2,1,0,0,26126,27,3,1.20981,1.93779
2435.651745,2381.780508,543.1,1,0,0,13789,27,3,1.20589,2.16068
2360.369685,2341.228856,351.7,1,0,0,28946,27,3,1.19823,2.35954
2319.611823,2330.211578,2434.4,0,0,1,44417,27,3,1.17672,2.21076
2384.808275,2360.343076,1602.3,1,0,0,17122,27,3,1.16185,1.88452
2352.858014,2360.369685,1346.4,1,0,0,39237,27,3,1.19715,2.12912
2386.745584,2384.808275,435,0,1,0,37801,27,3,1.20571,2.65411
2360.475293,2379.670669,1815.5,0,0,1,41902,27,3,1.21994,2.37057
2292.950558,2324.519959,2106.8,1,0,0,27803,27,3,1.20093,1.94736
2417.105175,2327.602075,1089.5,0,1,0,37273,27,3,1.19635,2.3501
2363.220922,2352.858014,830.2,1,0,0,25652,27,3,1.23011,2.03128
2347.421012,2304.903794,580.2,0,0,1,37280,27,3,1.24657,2.49243
2381.275964,2337.423269,731.6,0,0,1,32214,27,3,1.214,2.45262
2371.33693,2347.421012,960.9,1,0,0,24169,27,3,1.22262,1.93159
2386.745584,2393.746127,634.9,0,0,1,44853,27,3,1.19872,2.62953
2363.220922,2428.650697,3012.2,1,0,0,42896,27,3,1.19641,1.91977
2331.999937,2285.719116,1276.1,1,0,0,28053,27,3,1.2166,2.00928
2421.419866,2331.999937,315.9,0,0,1,33526,27,3,1.1732,2.89858
2331.999937,2372.392688,842.6,1,0,0,30791,27,3,1.20404,2.18146
2360.369685,2364.243526,411.8,0,0,1,26438,27,3,1.18675,2.57808
2287.469184,2343.524375,919.5,1,0,0,36374,27,3,1.18177,2.13974
2381.780508,2304.903794,632.5,0,0,1,23920,27,3,1.24059,2.321
2360.475293,2381.780508,1004.9,1,0,0,26169,27,3,1.18825,2.01498
2381.780508,2379.670669,904.4,0,0,1,19407,27,3,1.17825,2.40686
2399.973752,2435.651745,567.6,1,0,0,21473,27,3,1.20408,2.11421
2331.999937,2287.469184,519.5,1,0,0,21529,27,3,1.21583,2.31847
2341.754674,2304.903794,446.6,1,0,0,22871,27,3,1.19715,2.18135
2402.475076,2437.607814,1076.7,0,1,0,45441,27,3,1.20947,2.4892
2292.950558,2381.780508,1597.7,0,1,0,25815,27,3,1.22056,2.1568
2417.105175,2495.500445,1024,1,0,0,31331,27,3,1.24482,1.9633
2415.371339,2347.421012,2186,1,0,0,21884,27,3,1.17195,1.76434
2415.590078,2360.369685,540.6,1,0,0,38284,27,3,1.23357,2.37257
2345.354121,2364.243526,420.2,1,0,0,30400,27,3,1.21088,2.26233
2363.517172,2402.475076,684.2,1,0,0,14596,27,3,1.21233,2.15811
2372.392688,2373.978362,1854.1,1,0,0,26163,27,3,1.20956,1.83759
2428.650697,2363.220922,3070,0,1,0,27152,27,3,1.21047,2.11404
2287.469184,2285.719116,916.2,1,0,0,35980,27,3,1.22584,2.0955
2436.782429,2379.670669,1192.5,0,0,1,35917,27,3,1.19478,2.3751
2360.369685,2391.87245,850.8,1,0,0,36091,27,3,1.22563,2.13001
2287.469184,2337.423269,470.1,1,0,0,36311,27,3,1.17091,2.31329
2319.611823,2393.746127,1189.2,1,0,0,43011,27,3,1.19513,2.0579
2371.33693,2435.651745,1077.6,1,0,0,33819,27,3,1.21994,1.99846
2436.782429,2393.746127,839.3,1,0,0,33877,27,3,1.22754,2.16026
2292.950558,2428.650697,2732.2,0,0,1,35519,27,3,1.22096,2.20087
2435.651745,2341.754674,844.4,0,0,1,33190,27,3,1.17456,2.43642
2360.475293,2371.33693,486.6,1,0,0,36541,27,3,1.20174,2.26575
2360.475293,2362.030533,3106.8,1,0,0,33287,27,3,1.22112,1.88133
2330.211578,2360.343076,1055.5,0,1,0,16901,27,3,1.22874,2.30059
2405.200865,2415.371339,1133.8,1,0,0,35262,27,3,1.20145,2.11179
2372.392688,2384.808275,862.9,0,1,0,26176,27,3,1.20179,2.30608
2287.469184,2495.500445,732.3,1,0,0,23589,27,3,1.246,2.10364
2352.858014,2495.500445,1149,0,0,1,28876,27,3,1.22387,2.42058
2337.423269,2363.517172,290,0,1,0,29995,27,3,1.14941,2.77789
2337.423269,2381.275964,737.8,0,0,1,32513,27,3,1.20307,2.52091
2371.33693,2415.371339,3125.6,0,0,1,38578,27,3,1.19349,2.11219
2330.211578,2343.524375,2301.4,1,0,0,32576,27,3,1.2034,1.87755
2324.519959,2422.435157,439.7,1,0,0,46404,27,3,1.21712,2.41275
2363.220922,2362.030533,383.7,0,0,1,35982,27,3,1.23492,2.76454
2421.419866,2345.88247,1509.8,1,0,0,33304,27,3,1.21826,1.98694
2337.423269,2437.607814,1637.1,1,0,0,35946,27,3,1.21085,2.05489
2372.392688,2371.441718,166,1,0,0,40564,27,3,1.2269,2.73439
2300.557875,2304.903794,527.7,1,0,0,20304,27,3,1.23139,2.05444
2405.630936,2360.343076,849.5,1,0,0,28008,27,3,1.19,2.12641
2391.87245,2371.441718,540.7,1,0,0,16072,27,3,1.2556,2.12513
2327.602075,2417.105175,1072.9,1,0,0,38422,27,3,1.16892,2.09001
2360.369685,2421.419866,851.5,0,0,1,25727,27,3,1.24443,2.44649
2362.895358,2398.948371,1107.7,0,0,1,30482,27,3,1.26819,2.25341
2330.211578,2422.435157,1793.3,0,1,0,34132,27,3,1.24814,2.28094
2379.670669,2363.517172,870.9,1,0,0,46741,27,3,1.20843,2.18467
2422.435157,2324.758747,467.3,1,0,0,30413,27,3,1.22061,2.24589
2327.602075,2300.557875,875.2,0,1,0,47500,27,3,1.17358,2.40334
2268.785714,2347.421012,885.8,1,0,0,13741,27,3,1.19975,1.99364
2343.524375,2360.475293,579.1,0,0,1,25975,27,3,,2.47294
2428.650697,2347.323839,1667.8,1,0,0,23835,27,3,1.19626,1.9168
2421.419866,2368.143591,1719,0,1,0,23155,27,3,1.17969,2.17613
2399.973752,2343.524375,708,0,1,0,32431,27,3,1.15651,2.53433
2405.630936,2287.469184,495.7,1,0,0,21987,27,3,1.17335,2.22907
2376.175448,2362.895358,597.4,1,0,0,36008,27,3,1.17257,2.17799
2368.143591,2391.87245,997.9,0,1,0,41577,27,3,1.19869,2.30966
2363.517172,2381.780508,424.7,0,1,0,20691,27,3,1.19039,2.57064
2352.858014,2364.243526,1289.2,0,0,1,30958,27,3,1.20246,2.37332
2319.611823,2337.423269,1096.7,1,0,0,33669,27,3,1.22287,2.09124
2347.323839,2495.500445,580.1,1,0,0,26208,27,3,1.19836,2.27438
2341.754674,2292.950558,2614.2,0,1,0,46751,27,3,1.2018,2.11891
2319.611823,2436.782429,560.2,1,0,0,24537,27,3,1.20688,2.0572
2341.228856,2362.895358,1062.7,1,0,0,28896,27,3,1.22983,2.0003
2327.602075,2363.220922,1830.2,1,0,0,47500,27,3,1.22499,2.00982
2364.243526,2330.211578,2003.7,1,0,0,33486,27,3,1.1798,1.92761
2371.33693,2373.978362,2875.5,1,0,0,43673,27,3,1.21329,1.78192
2363.220922,2360.343076,1309.9,0,1,0,39323,27,3,1.23711,2.41889
2373.978362,2345.354121,2052.2,0,1,0,31460,27,3,1.17457,2.06207
2386.745584,2300.557875,366.2,1,0,0,24319,27,3,1.18984,2.26577
2379.670669,2341.754674,1815.3,1,0,0,33582,27,3,1.20243,2.03039
2352.858014,2495.500445,1134.6,1,0,0,26904,27,3,1.23516,1.99573
2300.557875,2372.392688,803.4,0,0,1,32376,27,3,1.26966,2.4808
2371.441718,2371.33693,1251.5,0,0,1,18059,27,3,1.24278,2.14181
2300.557875,2368.143591,460,1,0,0,23514,27,3,1.2296,2.18601
2421.419866,2386.745584,1103.6,1,0,0,27716,27,3,1.18861,2.09034
2368.143591,2363.517172,914,1,0,0,37859,27,3,1.17991,2.04457
2421.419866,2386.745584,1045.7,1,0,0,40291,27,3,1.21234,2.10698
2341.754674,2343.524375,677.4,1,0,0,35234,27,3,1.20944,2.1113
2379.670669,2343.524375,1333.4,0,0,1,22491,27,3,1.2359,2.3522
2400.164778,2398.948371,1740.3,1,0,0,,27,3,1.2206,2.07721
2368.143591,2278.068216,2391.6,1,0,0,24130,27,3,1.23956,1.82949
2436.782429,2341.228856,1214.3,0,0,1,40002,27,3,1.1917,2.41709
2399.973752,2417.105175,789.2,1,0,0,-47500,28,3,1.18692,2.17532
2363.220922,2372.242708,2242,0,0,1,35869,28,3,1.1992,2.21891
2347.323839,2319.611823,1329.2,1,0,0,25300,28,3,1.2139,1.99283
2362.895358,2372.242708,484.1,1,0,0,27162,28,3,1.18521,2.14307
2368.143591,2341.754674,119.7,0,1,0,42272,28,3,1.17569,3.08813
2285.719116,2376.175448,1036.6,1,0,0,33011,28,3,1.15793,2.05637
2324.758747,2292.950558,1695.4,1,0,0,34299,28,3,1.19918,2.00165
2402.475076,2405.200865,366.9,1,0,0,35604,28,3,1.13559,2.58492
2330.211578,2343.524375,2297.3,0,0,1,21698,28,3,1.1622,2.01545
2437.607814,2347.421012,1547.8,1,0,0,27226,28,3,1.11542,1.86545
2384.808275,2364.243526,531.5,1,0,0,24865,28,3,1.13477,2.06023
2415.371339,2292.950558,537.6,1,0,0,31614,28,3,1.193,2.19526
2422.435157,2343.524375,519.5,1,0,0,45801,28,3,1.13192,2.32194
2495.500445,2345.88247,762.1,0,0,1,25460,28,3,1.1188,2.37319
2364.243526,2343.524375,428.3,1,0,0,40962,28,3,1.1787,2.34183
2352.858014,2360.369685,1369.8,0,0,1,20803,28,3,1.15603,2.21354
2278.068216,2415.590078,1198.4,0,0,1,35753,28,3,1.12355,2.38348
2341.754674,2292.950558,2580.5,1,0,0,37912,28,3,1.14588,1.872
2360.343076,2381.780508,1096.8,1,0,0,41269,28,3,,2.15742
2371.441718,2324.758747,310.1,0,0,1,40025,28,3,1.12274,3.01372
2337.423269,2371.441718,334.3,0,0,1,26346,28,3,1.18418,2.76139
2384.808275,2278.068216,2236.2,0,0,1,36205,28,3,1.18259,2.23632
2415.371339,2285.719116,2210.9,1,0,0,29012,28,3,1.13294,1.83164
2402.475076,2428.650697,1793.1,1,0,0,34958,28,3,1.18257,2.07722
2300.557875,2415.371339,2671.2,1,0,0,45346,28,3,1.18413,1.90028
2368.143591,2415.371339,2877.9,1,0,0,28427,28,3,1.22091,1.81263
2330.555271,2341.754674,2873,0,0,1,25418,28,3,1.17848,2.08101
2360.343076,2436.782429,1396,0,0,1,15620,28,3,1.17152,2.08574
2415.371339,2362.030533,676.1,0,1,0,24640,28,3,1.16848,2.32047
2435.24564,2363.517172,226,1,0,0,21816,28,3,1.1623,2.47308
2300.557875,2340.208547,2768.7,0,0,1,28222,28,3,1.19604,2.13714
2363.220922,2324.758747,1885.1,0,0,1,,28,3,1.16603,2.37883
2304.903794,2435.651745,651.2,0,0,1,30314,28,3,1.15439,2.41727
2292.950558,2304.903794,2191.8,1,0,0,37886,28,3,1.18029,1.94142
2341.228856,2330.555271,1984.5,1,0,0,23688,28,3,1.16184,1.85562
2417.105175,2384.808275,257.1,1,0,0,25145,28,3,1.1615,2.30256
2286.313212,2417.105175,1502.6,1,0,0,20248,28,3,1.14912,1.91174
2422.435157,2399.973752,372.8,1,0,0,23877,28,3,1.1299,2.23692
2345.354121,2384.808275,588.3,1,0,0,20280,28,3,1.16922,2.00994
2352.858014,2324.758747,1092.1,1,0,0,30851,28,3,1.19489,2.09072
2324.758747,2386.745584,505.8,1,0,0,34054,28,3,1.22935,2.31493
2340.208547,2428.650697,3205,0,0,1,33420,28,3,1.15972,2.13276
2324.758747,2371.33693,1454.3,0,0,1,37108,28,3,1.22852,2.31179
2376.175448,2360.369685,1109.5,1,0,0,30609,28,3,1.17952,1.99419
2371.441718,2347.421012,748.2,1,0,0,24515,28,3,1.16899,1.99005
2386.745584,2360.343076,1164.9,1,0,0,36029,28,3,1.14272,2.0613
2340.208547,2331.999937,1387.3,1,0,0,31031,28,3,,2.03596
2393.746127,2415.371339,1694.8,1,0,0,36069,28,3,1.16269,2.02427
2371.33693,2417.105175,434.4,1,0,0,34246,28,3,1.16878,2.22044
2360.343076,2373.978362,1553.4,0,1,0,32342,28,3,1.13606,2.25594
2415.371339,2324.519959,2354.8,0,0,1,36972,28,3,1.15001,2.1428
2372.392688,2422.435157,230.7,1,0,0,22531,28,3,1.13655,2.56649
2363.517172,2341.228856,531.8,0,0,1,36708,28,3,1.15204,2.64293
2352.858014,2398.948371,823.3,1,0,0,40852,28,3,1.20715,2.26599
2300.557875,2391.87245,943.1,0,0,1,33846,28,3,1.15528,2.33515
2381.780508,2324.758747,632.6,0,0,1,35573,28,3,1.15301,2.63093
2495.500445,2436.782429,446.1,1,0,0,9712,28,3,1.15339,2.1458
2278.068216,2324.758747,1483.1,0,0,1,27990,28,3,1.11919,2.24952
2345.354121,2371.441718,605.4,1,0,0,23192,28,3,1.12046,2.04186
2386.745584,2285.719116,360.1,0,0,1,26354,28,3,1.16593,2.55529
2340.208547,2352.858014,1067,1,0,0,22013,28,3,1.18464,2.1665
2360.343076,2405.630936,859.9,1,0,0,26491,28,3,1.20828,2.13342
2379.670669,2330.211578,1040.4,1,0,0,16180,28,3,1.14323,2.06686
2368.143591,2415.590078,1359.7,1,0,0,17556,28,3,1.18895,1.88801
2368.143591,2379.670669,1681.5,1,0,0,30305,28,3,1.15672,1.98947
2372.242708,2415.590078,1053.7,0,0,1,37357,28,3,1.19146,2.32297
2384.808275,2373.978362,2523.4,0,0,1,35606,28,3,1.17693,2.19863
2402.475076,2343.524375,1032.3,0,0,1,28381,28,3,1.12168,2.4753
2352.858014,2400.164778,916.9,1,0,0,34248,28,3,1.13755,2.10671
2373.978362,2363.517172,2074.5,0,0,1,31524,28,3,1.17696,2.15568
2360.369685,2364.243526,411.4,0,0,1,34401,28,3,1.16822,2.76473
2372.392688,2435.651745,418.6,0,0,1,38713,28,3,1.15611,2.78822
2379.670669,2371.441718,818.7,0,0,1,26170,28,3,1.18161,2.48552
2363.220922,2415.590078,1638.7,1,0,0,28233,28,3,1.12049,1.97157
2402.475076,2341.228856,594,1,0,0,41777,28,3,1.16402,2.31441
2331.999937,2287.469184,540.2,0,1,0,31939,28,3,1.15166,2.67831
2327.602075,2373.978362,1774.4,0,1,0,30673,28,3,1.15147,2.14904
2300.557875,2285.719116,665.1,0,1,0,37606,28,3,1.21471,2.5094
2384.808275,2381.275964,918.8,1,0,0,33137,28,3,1.17116,2.10083
2405.200865,2402.475076,377.3,1,0,0,26361,28,3,1.16654,2.42293
2381.275964,2400.164778,1951.3,1,0,0,33685,28,3,1.1938,1.89763
2368.143591,2278.068216,2301.9,0,1,0,35273,28,3,1.15961,2.25211
2436.782429,2364.243526,541.2,1,0,0,28733,28,3,1.23047,2.19075
2372.242708,2363.220922,2226.1,0,0,1,32005,28,3,1.14711,2.10048
2341.754674,2381.780508,998.5,1,0,0,28687,28,3,1.15022,1.98979
2360.343076,2362.895358,1578.1,0,0,1,32727,28,3,1.15298,2.23841
2278.068216,2319.611823,2252.2,1,0,0,35424,28,3,1.1282,1.91843
2330.211578,2415.371339,275.2,1,0,0,21512,28,3,1.15022,2.33075
2435.651745,2422.435157,316,0,0,1,27381,28,3,1.15859,2.8252
2304.903794,2373.978362,2459.3,1,0,0,38103,28,3,1.17876,1.84227
2371.33693,2381.275964,1255.8,0,1,0,26163,28,3,,2.11116
2363.517172,2422.435157,199.6,0,1,0,29996,28,3,1.1578,2.96027
2337.423269,2330.211578,1895,1,0,0,34601,28,3,1.18563,1.97058
2422.435157,2437.607814,1530.4,1,0,0,26852,28,3,1.12688,1.90531
2304.903794,2362.030533,2711.5,1,0,0,24297,28,3,,1.89486
2331.999937,2364.243526,1156.4,0,1,0,25870,28,3,1.22676,2.36151
2428.650697,2362.030533,3365.2,1,0,0,32221,28,3,1.1494,1.85378
2415.371339,2417.105175,3028.8,0,0,1,37722,28,3,1.18716,2.07732
2360.343076,2371.33693,2006.5,1,0,0,30792,28,3,1.15179,1.89011
2402.475076,2341.754674,1671,1,0,0,19043,28,3,1.17564,1.84087
2373.978362,2399.973752,2018.2,1,0,0,28431,28,3,1.15422,1.79047
2405.630936,2405.200865,905.8,1,0,0,47500,28,3,1.16859,2.33978
2398.948371,2402.475076,224.7,1,0,0,31513,28,3,1.15946,2.65715
2437.607814,2373.978362,696.3,0,0,1,24482,28,3,1.13261,2.35525
2402.475076,2379.670669,306.7,1,0,0,40859,28,3,1.1413,2.72608
2415.371339,2415.590078,1669.8,0,0,1,32258,28,3,1.15928,2.29798
2386.745584,2300.557875,367.7,0,0,1,17460,28,3,1.16971,2.60577
2268.785714,2341.228856,418.1,1,0,0,29576,28,3,1.19776,2.29907
2268.785714,2372.392688,246,0,0,1,30280,28,3,1.12579,2.91568
2345.354121,2364.243526,408,1,0,0,13315,28,3,1.1907,2.25791
2364.243526,2292.950558,1836.9,0,0,1,35596,28,3,1.15942,2.24699
2363.517172,2292.950558,1797.7,1,0,0,28780,28,3,1.20913,1.97606
2381.275964,2345.88247,870,0,0,1,24618,28,3,1.16252,2.29919
2384.808275,2340.208547,2784.5,0,1,0,14725,28,3,1.20182,1.96939
2381.275964,2379.670669,812.9,0,0,1,16889,28,3,1.2232,2.36283
2381.780508,2402.475076,834.7,1,0,0,29957,28,3,1.18311,2.0891
2415.371339,2363.220922,388,0,0,1,28868,28,3,1.18966,2.62917
2319.611823,2362.895358,273.5,1,0,0,19208,28,3,1.15319,2.21926
2379.670669,2287.469184,427.7,1,0,0,31703,28,3,1.14897,2.46802
2330.211578,2422.435157,1854.1,0,1,0,34082,28,3,1.18099,2.2126
2319.611823,2324.758747,1177.6,0,1,0,25468,28,3,1.15232,2.21287
2319.611823,2360.343076,1721.9,1,0,0,22600,28,3,1.16808,1.90717
2362.030533,2324.519959,2620,0,1,0,37238,28,3,1.18748,2.20058
2360.343076,2360.369685,986.5,1,0,0,47500,28,3,1.22968,2.23222
2363.517172,2435.24564,246.3,1,0,0,38785,28,3,1.163,2.60426
2347.323839,2341.228856,678.7,1,0,0,16727,28,3,1.17319,2.14145
2400.164778,2405.200865,1225.4,1,0,0,43227,28,3,1.14219,2.10469
2337.423269,2278.068216,1633.2,0,1,0,32277,28,3,1.15123,2.22895
2400.164778,2364.243526,2173.2,0,1,0,27503,28,3,1.18775,2.14514
2352.858014,2381.780508,1180.9,0,0,1,20755,28,3,1.1496,2.23834
2331.999937,2285.719116,1257,0,1,0,38517,28,3,1.1626,2.37367
2324.519959,2379.670669,1114.5,1,0,0,34698,28,3,1.19506,2.09349
2345.354121,2379.670669,1198.6,0,1,0,24647,28,3,1.13687,2.2532
2341.228856,2337.423269,269.4,0,0,1,27259,28,3,1.14675,2.90276
2379.670669,2393.746127,483.8,1,0,0,-30923,28,3,1.15091,2.28793
2360.475293,2415.371339,3023.9,1,0,0,33125,28,3,1.16702,1.89141
2371.441718,2372.392688,170.6,1,0,0,19971,28,3,1.23257,2.60745
2287.469184,2376.175448,1644.1,1,0,0,26192,28,3,1.20413,2.03503
2372.392688,2343.524375,679.4,0,0,1,24710,28,3,1.18058,2.45716
2304.903794,2347.323839,1232.5,1,0,0,22816,28,3,1.15271,1.94957
2347.323839,2373.978362,1608.8,1,0,0,36620,29,3,1.0939,2.00423
2384.808275,2300.557875,250.7,0,1,0,27117,29,3,1.08526,2.71975
2352.858014,2340.208547,1040.5,1,0,0,31576,29,3,1.0398,2.04962
2340.208547,2278.068216,634.1,0,0,1,28557,29,3,1.06546,2.53918
2399.973752,2373.978362,2036,0,1,0,36795,29,3,1.09502,2.12851
2341.754674,2347.421012,1018.3,0,1,0,38623,29,3,1.09812,2.346
2428.650697,2287.469184,1671.1,1,0,0,37053,29,3,1.08493,2.01835
2415.371339,2372.242708,2382.4,0,1,0,33433,29,3,1.04834,2.09974
2324.758747,2400.164778,2037.7,0,1,0,,29,3,1.05473,2.01561
2341.228856,2330.211578,1807.2,0,1,0,32104,29,3,1.08352,2.2131
2398.948371,2360.475293,1396.3,0,0,1,29602,29,3,1.11432,2.37737
2278.068216,2319.611823,2220.2,0,1,0,35861,29,3,1.04119,2.0925
2495.500445,2287.469184,707.2,1,0,0,39379,29,3,1.05205,2.2395
2331.999937,2319.611823,1729.6,0,1,0,23503,29,3,1.1085,2.05766
2330.211578,2417.105175,2696.4,0,1,0,21612,29,3,1.07641,1.97698
2341.754674,2324.519959,817.6,1,0,0,32168,29,3,1.05445,1.98411
2343.524375,2399.973752,702.2,0,0,1,37460,29,3,1.06938,2.44954
2386.745584,2405.630936,391.9,0,1,0,42570,29,3,1.11914,2.6839
2331.999937,2421.419866,319.7,1,0,0,28081,29,3,1.08838,2.44279
2304.903794,2435.24564,648.6,1,0,0,22770,29,3,1.1179,2.06047
2372.392688,2337.423269,423,1,0,0,41627,29,3,1.03727,2.39352
2327.602075,2330.211578,1682.3,1,0,0,36947,29,3,1.04093,1.91086
2373.978362,2304.903794,2426.7,1,0,0,33727,29,3,1.06507,1.7259
2405.630936,2381.275964,405,0,0,1,47500,29,3,1.11381,2.71507
2435.24564,2428.650697,1133.6,0,0,1,36260,29,3,1.11184,2.33112
2422.435157,2372.242708,558.5,0,0,1,34629,29,3,1.09921,2.57712
2319.611823,2428.650697,569.7,0,1,0,35395,29,3,1.05646,2.52306
2400.164778,2268.785714,2101.5,1,0,0,37226,29,3,1.11216,2.0041
2360.369685,2428.650697,1132.5,1,0,0,26620,29,3,1.11628,1.88692
2319.611823,2330.211578,2494.8,1,0,0,40428,29,3,1.0594,1.85427
2398.948371,2386.745584,694.8,0,1,0,35287,29,3,1.07635,2.55764
2362.895358,2372.392688,817.1,0,0,1,27752,29,3,1.0488,2.32353
2415.590078,2400.164778,1730.2,1,0,0,39509,29,3,1.07139,2.03197
2399.973752,2364.243526,369.3,1,0,0,31707,29,3,1.09199,2.32796
2372.392688,2347.421012,741.1,0,1,0,40162,29,3,1.07875,2.44773
2376.175448,2286.313212,1685.8,1,0,0,32957,29,3,1.04541,1.99888
2376.175448,2363.220922,3124.4,1,0,0,34265,29,3,1.10128,1.86092
2415.371339,2436.782429,2289.8,1,0,0,17031,29,3,1.08205,1.67862
2399.973752,2360.369685,776,1,0,0,24122,29,3,1.1002,1.97783
2398.948371,2402.475076,247.7,1,0,0,24116,29,3,1.08871,2.57331
2331.999937,2324.758747,815.1,0,0,1,23481,29,3,1.10599,2.42505
2278.068216,2373.978362,754,1,0,0,32843,29,3,1.04392,2.09959
2364.243526,2437.607814,1584.2,0,0,1,26786,29,3,1.09923,2.15646
2398.948371,2436.782429,995.4,0,0,1,44705,29,3,1.09216,2.47825
2371.33693,2400.164778,3143.4,0,0,1,33764,29,3,1.11876,2.07433
2386.745584,2399.973752,462.9,1,0,0,35881,29,3,1.04221,2.2854
2360.369685,2381.780508,686.1,1,0,0,24980,29,3,1.06313,2.1029
2398.948371,2341.754674,1409.2,1,0,0,32139,29,3,1.10833,2.00839
2362.895358,2415.590078,1077.7,0,1,0,26656,29,3,1.04331,2.18788
2381.780508,2437.607814,1358.5,0,0,1,41573,29,3,1.0685,2.38437
2324.758747,2347.323839,462.3,0,0,1,42497,29,3,1.1063,2.87975
2360.343076,2362.895358,1622.8,0,0,1,24781,29,3,1.045,2.19914
2292.950558,2381.275964,1407.6,1,0,0,40240,29,3,1.10473,2.03949
2343.524375,2340.208547,2635.5,1,0,0,23075,29,3,1.09564,1.81152
